117,1234745089,kindergarten,-8.6495516,41.0666038
118,1247148444,fuel,-8.6459905,41.0574475
119,1247148514,car_wash,-8.6457164,41.0575914
120,2122453263,cafe,-8.6458086,41.0596253
121,2122453259,cafe,-8.6454036,41.0593826
122,2177252954,cafe,-8.6381829,41.0572418
123,1932373975,cafe,-8.6144031,41.0513203
124,2179765533,place_of_worship,-8.6325475,41.0605999
125,2179762595,police,-8.6318635,41.0606686
126,2179728527,pharmacy,-8.6349461,41.0626762
127,2053635477,cafe,-8.6567597,41.0695305
128,2053635478,restaurant,-8.6564328,41.0696559
129,2053636944,cafe,-8.6559363,41.0698096
130,2053636943,restaurant,-8.655424,41.0700421
131,2053636945,place_of_worship,-8.6551451,41.0700805
132,1245532469,pharmacy,-8.6474034,41.0678497
133,1234734826,restaurant,-8.6555382,41.0763907
134,801914063,restaurant,-8.6567378,41.0796194
135,801914082,cafe,-8.6556003,41.0823932
136,801914093,cafe,-8.6563822,41.0851591
137,1234750815,bar,-8.6553478,41.0847475
138,2006695432,cafe,-8.6425494,41.0796505
139,1226857679,school,-8.6443261,41.0819651
140,1344359865,cafe,-8.6441903,41.0832943
141,1207254546,fast_food,-8.6438901,41.0832455
142,1267368833,bank,-8.6296983,41.0764961
143,1267368851,post_office,-8.629716,41.0765197
144,1267368847,cafe,-8.6288876,41.0770305
145,1066384623,fuel,-8.6190955,41.0842024
146,1066384612,fuel,-8.6187548,41.0854094
147,2965939112,parking,-8.6573679,41.0961031
148,2965939117,cafe,-8.6601406,41.1003081
149,2965939115,restaurant,-8.659819,41.1001642
150,1365335141,cafe,-8.6613706,41.1034592
151,1365335139,restaurant,-8.6607725,41.1037927
152,1145541663,cafe,-8.660708,41.1049285
153,1145541840,pub,-8.6607644,41.1050396
154,1365315300,restaurant,-8.6609066,41.1074548
155,2007188435,restaurant,-8.6611356,41.1079712
156,3779807954,cafe,-8.6612648,41.1207798
157,4103060150,nightclub,-8.6683974,41.1306083
158,4231557589,bar,-8.6662402,41.1231036
159,1708983058,cafe,-8.6371244,41.0968606
160,1145564809,cafe,-8.6556585,41.108009
161,4432931691,cafe,-8.6402507,41.1048815
162,1365335122,townhall,-8.639819,41.1065433
163,1365335129,pharmacy,-8.6396983,41.1072547
164,1365335117,post_office,-8.6354849,41.1102153
165,2100194735,bank,-8.6313537,41.0958778
166,2100194748,bank,-8.631115,41.095997
167,2099808041,pharmacy,-8.630512,41.0957343
168,2099756207,taxi,-8.6316517,41.0988845
169,2375248875,kindergarten,-8.6292879,41.094518
170,2100175869,townhall,-8.6296773,41.0974585
171,2099808055,pharmacy,-8.6290743,41.0985718
172,2100175868,bank,-8.6286795,41.0986956
173,2100175903,post_office,-8.6283255,41.0988915
174,4754437409,police,-8.621178,41.0944536
175,4754579160,pharmacy,-8.6201363,41.0965401
176,4754579162,cafe,-8.621556,41.0978425
177,4757761629,college,-8.6220724,41.0981557
178,4757761630,cafe,-8.6203221,41.097785
179,4754579163,cafe,-8.6214171,41.0980077
180,4755208745,cafe,-8.6188194,41.0980553
181,4755208737,pub,-8.6188998,41.0990739
182,4754579164,social_facility,-8.6194913,41.0992496
183,4755208746,bank,-8.618716,41.0972791
184,4755208750,social_facility,-8.618088,41.0975561
185,4755208752,post_office,-8.6179885,41.0975186
186,4755208742,bank,-8.6187352,41.0983121
187,4754437408,place_of_worship,-8.6182879,41.0987976
188,4755208754,cafe,-8.6158633,41.0973945
189,4755208755,restaurant,-8.6156833,41.0973945
190,4757761620,cafe,-8.6230705,41.1005252
191,4754579152,fuel,-8.61884,41.1016646
192,4755208728,school,-8.6191257,41.1028308
193,4754579127,cafe,-8.6189931,41.103254
194,4754579126,cafe,-8.6188535,41.1032723
195,4755208727,cafe,-8.6198265,41.1040513
196,4754579132,place_of_worship,-8.6198462,41.1042688
197,4754579158,pub,-8.6141584,41.1000054
198,4755208756,cafe,-8.6139449,41.100811
199,4754579135,restaurant,-8.622688,41.1076584
200,4754579134,restaurant,-8.6208728,41.1080235
201,4755208725,cafe,-8.619705,41.1067745
202,4754579133,townhall,-8.6192691,41.1079239
203,4754579136,cafe,-8.6227585,41.1081596
204,4754579165,bar,-8.6191241,41.1084051
205,4754579137,cafe,-8.6190488,41.1084152
206,4754579167,restaurant,-8.6183062,41.1086771
207,4754579166,bar,-8.6181797,41.1088748
208,4754579179,cafe,-8.6180532,41.1090422
209,4754579168,cafe,-8.6169792,41.1087539
210,4754437407,pharmacy,-8.6177141,41.109468
211,4769804891,social_facility,-8.6175543,41.1101571
212,4754579144,kindergarten,-8.6174665,41.1103126
213,4755208721,pub,-8.6169893,41.1104713
214,4754579169,restaurant,-8.6142139,41.1099467
215,4754437406,veterinary,-8.6139408,41.1099157
216,3779809614,cafe,-8.6554237,41.1231357
217,3779807878,pharmacy,-8.6545789,41.1229883
218,4828444673,pharmacy,-8.6500411,41.1300674
219,3400529756,parking_entrance,-8.6471905,41.1309713
220,4828444672,pharmacy,-8.6450538,41.1297326
221,1704993441,pharmacy,-8.6458662,41.1301616
222,3779827399,pharmacy,-8.6392587,41.1280923
223,3218659863,restaurant,-8.6390413,41.128683
224,2119781671,parking_entrance,-8.6308414,41.1144421
225,2119781648,parking_entrance,-8.6307461,41.1144381
226,3400529704,parking_entrance,-8.6304494,41.1147956
227,2119781678,parking_entrance,-8.629946,41.1155006
228,2666000194,pharmacy,-8.6286168,41.1111008
229,2116780926,car_wash,-8.6252869,41.1166877
230,2901132862,car_wash,-8.6289046,41.1195115
231,4755203120,place_of_worship,-8.6161945,41.1112078
232,4755203113,cafe,-8.6158099,41.1116376
233,4754579147,cafe,-8.6157404,41.1116989
234,4754579146,restaurant,-8.6156626,41.1117453
235,4754579148,cafe,-8.6149892,41.113119
236,4754579149,restaurant,-8.614737,41.1137432
237,4754579151,fuel,-8.6144993,41.114492
238,4755203107,cafe,-8.6144447,41.1146726
239,2113125470,parking_entrance,-8.6221313,41.1178699
240,4754579155,pharmacy,-8.6197933,41.1190852
241,2086196513,parking_entrance,-8.6196711,41.1194185
242,4258613501,parking_entrance,-8.6192865,41.12099
243,4258613498,parking_entrance,-8.6194414,41.1215142
244,3970730298,parking_entrance,-8.6189765,41.1217786
245,2086192250,parking_entrance,-8.6186495,41.1207337
246,1917734740,cafe,-8.6340647,41.1236869
247,3009205562,veterinary,-8.6340274,41.123794
248,3717319645,pharmacy,-8.6321766,41.1235371
249,2698327293,fast_food,-8.6344375,41.1262806
250,2701151202,cafe,-8.6318268,41.1253446
251,3009213535,restaurant,-8.6317744,41.1256367
252,3009214253,restaurant,-8.6319138,41.1272934
253,3015409511,restaurant,-8.6277941,41.1250465
254,3009226434,fire_station,-8.6290385,41.126659
255,3175788124,pharmacy,-8.6273433,41.131476
256,1838975250,parking_entrance,-8.6217584,41.1234835
257,4597067293,restaurant,-8.6135205,41.1230987
258,1798446091,cafe,-8.6157672,41.1244005
259,1798447386,cafe,-8.6178969,41.1251804
260,1798446092,cafe,-8.615955,41.1246794
261,3091553661,school,-8.6133889,41.1250954
262,4828444684,pharmacy,-8.6227036,41.1278643
263,1818706403,parking,-8.6165484,41.129877
264,1670390549,parking,-8.6136459,41.1313762
265,4144497170,restaurant,-8.5991883,40.984211
266,2081753915,theatre,-8.5773557,40.9840859
267,2968657610,restaurant,-8.5603794,40.997587
268,2968657608,bar,-8.5601541,40.9975566
269,3098081239,bar,-8.5387685,40.9841001
270,3097914478,restaurant,-8.5386724,40.9843697
271,3097911370,hospital,-8.5376146,40.9841512
272,3097914475,library,-8.5375516,40.9839943
273,3097906769,townhall,-8.5375656,40.9840436
274,3097927971,place_of_worship,-8.5451128,40.988187
275,3097915932,cafe,-8.5398492,40.9856602
276,3097914738,pharmacy,-8.539081,40.985103
277,3148101613,place_of_worship,-8.5414162,40.9880613
278,3098081241,bank,-8.5391598,40.9883097
279,3098099469,bank,-8.5372033,40.9874646
280,2114008987,fuel,-8.5377705,40.988806
281,2114008985,car_wash,-8.5378927,40.9889633
282,3097906438,cafe,-8.5362708,40.9813869
283,3097906434,fuel,-8.5358367,40.9817459
284,3097905840,place_of_worship,-8.5348555,40.9812895
285,3097905839,cafe,-8.5360281,40.9820734
286,1298939495,bank,-8.5356926,40.9819521
287,3097911807,bar,-8.5353108,40.9821057
288,3097907746,pharmacy,-8.5352268,40.9822731
289,3097904092,cafe,-8.5347738,40.9821585
290,3097988386,restaurant,-8.5273447,40.9885926
291,2114009944,cafe,-8.5398856,40.9920022
292,3098099472,school,-8.538297,40.9916375
293,2114011911,cafe,-8.5402477,40.9927371
294,2114011910,bank,-8.5387233,40.9928964
295,3097916697,bank,-8.5387599,40.9930084
296,3097910194,bank,-8.5388574,40.9934319
297,1327558268,fuel,-8.5409797,40.9983144
298,1327558265,fuel,-8.54069,40.9983893
299,3098099474,bank,-8.5355328,40.9963737
300,3335265669,restaurant,-8.5345113,40.9958923
301,3335265666,restaurant,-8.5340057,40.9972494
302,3335265670,restaurant,-8.532568,40.9973161
303,3335253658,restaurant,-8.5331206,40.9978488
304,858632279,pharmacy,-8.5918831,41.0049975
305,4098253629,place_of_worship,-8.6055656,41.0154032
306,3966487857,restaurant,-8.6058863,41.0189085
307,1155452257,place_of_worship,-8.5760718,41.0203532
308,1155452230,school,-8.5714257,41.0221145
309,1155452355,cafe,-8.5979216,41.0310372
310,1155452349,restaurant,-8.5972661,41.0324131
311,1155452361,cafe,-8.5962909,41.02954
312,1155452368,restaurant,-8.5959894,41.0296209
313,1155452300,school,-8.5871274,41.0281236
314,1155452205,clinic,-8.5842531,41.0265251
315,1155452393,cafe,-8.5902398,41.0289006
316,1155452383,cafe,-8.5899823,41.0289087
317,1155452319,place_of_worship,-8.5896438,41.0286982
318,1155452387,cafe,-8.5893708,41.0285768
319,2732906889,dentist,-8.589513,41.0290406
320,1155452335,bar,-8.5894705,41.0290301
321,1155452307,cafe,-8.5890596,41.0284473
322,858652396,pharmacy,-8.5896081,41.0297829
323,2460302767,cafe,-8.5893541,41.0299037
324,1155452203,fuel,-8.5892753,41.0312841
325,1155452200,cafe,-8.5783254,41.025226
326,2460302765,restaurant,-8.5773261,41.0271799
327,1155452302,school,-8.5756475,41.0278808
328,2460302766,cafe,-8.5731794,41.023825
329,1155452221,school,-8.5794938,41.039313
330,1155452282,cafe,-8.5764908,41.042129
331,3474562506,cafe,-8.5764185,41.0438856
332,2103597498,place_of_worship,-8.565563,41.0013008
333,4312043689,dentist,-8.5535478,41.0082109
334,1324920774,place_of_worship,-8.5496366,41.006694
335,1155452235,cafe,-8.5662769,41.0224092
336,1327549700,fuel,-8.5566813,41.0193847
337,1327549699,fuel,-8.5563648,41.0197571
338,1327549701,car_wash,-8.5561878,41.0199716
339,3814277801,nightclub,-8.5442816,41.0024372
340,1155452233,school,-8.5648919,41.0304432
341,1155452276,restaurant,-8.5634971,41.0427036
342,2106435868,fuel,-8.563548,41.04328
343,2106435861,fuel,-8.5631805,41.0433427
344,2106435857,restaurant,-8.5630786,41.0435491
345,3097967898,place_of_worship,-8.5177228,40.9842556
346,3097982921,hospital,-8.5201016,40.9860526
347,3097988387,place_of_worship,-8.5230411,40.9884857
348,2623756940,fuel,-8.5220446,40.9877567
349,3097984539,dentist,-8.5214378,40.9874571
350,3097974962,bar,-8.5180035,40.986111
351,2682307060,fuel,-8.5154961,40.9963573
352,4550027445,car_wash,-8.5152061,40.9963039
353,3509186830,nightclub,-8.4816228,40.9835107
354,1422104412,bank,-8.4844574,40.9911143
355,2682307064,fuel,-8.4801152,40.9977464
356,1694953227,bar,-8.5181303,41.0393937
357,1694949388,bank,-8.5150618,41.0387937
358,4538596116,fuel,-8.4663149,41.0074454
359,1769409987,cafe,-8.4613076,41.0110095
360,1769415200,police,-8.4600952,41.0109367
361,1777080939,hunting_stand,-8.4377217,41.0133807
362,4701641428,bus_station,-8.6036813,41.0616919
363,1301180228,fuel,-8.5976541,41.0627277
364,2797921340,cafe,-8.5845398,41.066631
365,691242935,bank,-8.5700956,41.0633793
366,691242932,bank,-8.5697956,41.0629849
367,691242934,bank,-8.5698858,41.0633217
368,691239832,fire_station,-8.5700964,41.0636697
369,691242936,bank,-8.5734614,41.0652489
370,691239833,pharmacy,-8.5723103,41.0655079
371,691345708,clinic,-8.5739572,41.0655982
372,2460317177,school,-8.5742348,41.0663948
373,691345707,clinic,-8.5729264,41.0656863
374,691345706,hospital,-8.573021,41.0658802
375,691242939,bank,-8.57189,41.0655141
376,691242938,bank,-8.5706345,41.0646428
377,3957467006,pharmacy,-8.5702024,41.0646282
378,2065122422,nightclub,-8.5706451,41.0650451
379,1254615366,cafe,-8.5693624,41.0652455
380,3741571392,fuel,-8.6012812,41.0744641
381,3741574619,kindergarten,-8.601827,41.0773924
382,2052779610,fuel,-8.6025686,41.0870009
383,2052780689,post_office,-8.6018981,41.0789948
384,2053159337,bank,-8.6016716,41.0789282
385,2052783254,fire_station,-8.601705,41.0793183
386,2052784174,police,-8.6013563,41.0795326
387,2053154092,townhall,-8.6013451,41.0796104
388,2053118539,library,-8.6001967,41.0801601
389,2052950424,bank,-8.5996986,41.0829458
390,2052951862,pharmacy,-8.6000495,41.0833623
391,2052981654,veterinary,-8.5990978,41.0854934
392,691345709,police,-8.5770511,41.0677632
393,691345710,bank,-8.5767362,41.0681994
394,691345697,fuel,-8.5758434,41.0669245
395,691345712,fuel,-8.5778356,41.069732
396,1324741515,fuel,-8.5684695,41.0453085
397,2106445094,fuel,-8.5663589,41.0451472
398,1155452262,restaurant,-8.565557,41.0467089
399,2107320516,car_wash,-8.5666179,41.0509918
400,691345713,fuel,-8.5671163,41.0564157
401,1419373202,cafe,-8.5597,41.0657107
402,674918715,place_of_worship,-8.558222,41.0620577
403,1244297995,cafe,-8.5582637,41.062879
404,1244321721,bank,-8.5582584,41.0630286
405,1244321727,toilets,-8.5568202,41.0656783
406,4103947618,place_of_worship,-8.5424759,41.0472129
407,4583913681,cafe,-8.5417879,41.0490833
408,4583913657,social_facility,-8.5382713,41.0478078
409,1709316503,school,-8.5389333,41.0539569
410,1696222162,cafe,-8.5466738,41.0619345
411,1254345395,school,-8.5441699,41.062364
412,1249720921,cafe,-8.5536446,41.069043
413,1244298392,cafe,-8.5537332,41.0705759
414,1244298317,cafe,-8.5532129,41.0705355
415,1244298038,pharmacy,-8.5476231,41.0719307
416,1244298026,cafe,-8.5472238,41.072054
417,1244298114,cafe,-8.5452604,41.0749439
418,1244298842,cafe,-8.5422645,41.0806898
419,1207590745,place_of_worship,-8.5388773,41.0831849
420,1207591153,place_of_worship,-8.5380727,41.0835165
421,2052779254,fuel,-8.5987706,41.0950464
422,4754579188,restaurant,-8.5988047,41.0953912
423,4757761509,cafe,-8.6126745,41.103205
424,4757761567,place_of_worship,-8.611799,41.1032886
425,4755208757,clinic,-8.6078489,41.1049371
426,4755208759,clinic,-8.6071022,41.1048303
427,4757761539,place_of_worship,-8.6037383,41.1046044
428,4754579186,cafe,-8.6024772,41.1051611
429,4755203093,pub,-8.6128359,41.1056516
430,4706529056,cafe,-8.6084956,41.1074862
431,4706529057,dentist,-8.6079048,41.1078972
432,4763962473,parking_space,-8.6128064,41.1097115
433,4706529061,restaurant,-8.6086856,41.1081118
434,4754579189,cafe,-8.6061775,41.1053565
435,4163506891,school,-8.604744,41.1065456
436,4755208760,cafe,-8.6044908,41.1063797
437,4418841190,fuel,-8.6028139,41.1075114
438,4245051793,hospital,-8.592013,41.1045553
439,1487713966,hospital,-8.5918554,41.1048849
440,4754579185,pharmacy,-8.6016223,41.1065169
441,1533380874,school,-8.598639,41.1100221
442,4828444702,pharmacy,-8.5890997,41.1014637
443,3961771577,post_office,-8.5735379,41.1046652
444,3961771578,townhall,-8.5735132,41.1046699
445,4755203101,cafe,-8.6112143,41.1132264
446,4755203103,cafe,-8.6107913,41.1130235
447,4755203100,cafe,-8.6109002,41.1132433
448,4754579180,cafe,-8.6093285,41.1117069
449,1533367986,school,-8.6098152,41.1134462
450,4776775137,kindergarten,-8.6085854,41.1134605
451,4236379410,cafe,-8.607825,41.11295
452,4799323162,cafe,-8.6123008,41.1145407
453,1487712483,restaurant,-8.6120911,41.1152044
454,4799323165,dentist,-8.6117449,41.115113
455,4799323170,restaurant,-8.6115605,41.1153117
456,4799323169,restaurant,-8.6114324,41.1153575
457,4799323181,cafe,-8.6114729,41.1163222
458,1536504794,place_of_worship,-8.6081129,41.1147836
459,4779178189,kindergarten,-8.6096584,41.1160628
460,1487711082,place_of_worship,-8.6097937,41.1161814
461,4799323276,cafe,-8.6086013,41.1157367
462,1487235328,cafe,-8.6051434,41.1148615
463,4779179001,dentist,-8.6072373,41.1159312
464,1487235315,cafe,-8.6072183,41.1159059
465,1487218954,bank,-8.6070392,41.115724
466,4754579139,bank,-8.6069019,41.1161728
467,1487235310,cafe,-8.6060848,41.1155122
468,1487235309,cafe,-8.6062655,41.1158074
469,1487223475,bank,-8.6062573,41.1160479
470,4790364482,cafe,-8.6110389,41.1171994
471,1487223476,bank,-8.6078191,41.1166051
472,1533366921,pharmacy,-8.6079872,41.1169295
473,1487223471,bank,-8.6080854,41.1171703
474,4799323267,cafe,-8.6082741,41.1175598
475,4779179525,arts_centre,-8.6079154,41.117515
476,1487223473,restaurant,-8.6085452,41.1180645
477,1487239204,cafe,-8.6085775,41.1181474
478,4795085948,cafe,-8.6087993,41.1186872
479,4795085949,veterinary,-8.6085117,41.118756
480,4799323259,clinic,-8.6085912,41.1188974
481,4799323258,restaurant,-8.6086253,41.1189682
482,4799323261,place_of_worship,-8.6084123,41.1186036
483,4799323197,cafe,-8.6109447,41.1195918
484,4799323198,clinic,-8.610965,41.1197425
485,4799323200,clinic,-8.6110009,41.1200224
486,4799323211,dentist,-8.6112471,41.121344
487,4799323245,clinic,-8.6105428,41.1213502
488,4799323192,cafe,-8.6105243,41.1192877
489,4795086279,restaurant,-8.609522,41.1200276
490,4799323251,place_of_worship,-8.6094965,41.1202939
491,4754579153,clinic,-8.6104764,41.1204572
492,4795086288,dentist,-8.6102144,41.1209443
493,4795086115,cafe,-8.6101277,41.1207977
494,4754579154,pharmacy,-8.6099271,41.1208943
495,4799323246,cafe,-8.6101399,41.1211322
496,1297247242,restaurant,-8.6096314,41.120467
497,4799323243,school,-8.6104285,41.1215322
498,4779179125,cafe,-8.6076423,41.1167375
499,1487235313,cafe,-8.6061582,41.1171532
500,1487261852,cafe,-8.6063224,41.1212472
501,4236379405,cafe,-8.5995806,41.1114281
502,4236379406,cafe,-8.5994948,41.111699
503,3982569217,cafe,-8.6123591,41.1221355
504,4801229567,cafe,-8.6122659,41.1221708
505,4799323226,cafe,-8.6117237,41.1219731
506,4799323240,cafe,-8.6106949,41.121869
507,4799323230,restaurant,-8.6113328,41.1226093
508,3982569216,cafe,-8.6129606,41.1232912
509,4799929018,cafe,-8.6081003,41.122219
510,2083859430,pharmacy,-8.6117039,41.1258672
511,2083921189,fast_food,-8.6114655,41.1266472
512,2083859427,pharmacy,-8.6114544,41.126742
513,2073957943,fountain,-8.6112199,41.1267676
514,2083921193,bank,-8.6109667,41.1269947
515,2341053614,cafe,-8.6095372,41.1262817
516,2341053713,cafe,-8.6085287,41.1262171
517,2083921191,cafe,-8.6081503,41.1269624
518,1487494794,bank,-8.6054277,41.1224813
519,1487261835,bank,-8.6053435,41.1224818
520,1487261813,cafe,-8.6052147,41.1224756
521,4735171713,social_facility,-8.6062437,41.1226818
522,1487261824,restaurant,-8.6056225,41.1229558
523,1487261832,cafe,-8.6054696,41.1234375
524,4780998997,veterinary,-8.6063321,41.1245652
525,1487261843,cafe,-8.6039247,41.122504
526,1487261812,library,-8.6036752,41.1228354
527,1487261831,place_of_worship,-8.6034203,41.1218533
528,1487261839,bar,-8.6036537,41.1220554
529,1487261844,cafe,-8.603474,41.1224697
530,4818528910,cafe,-8.6028666,41.1224987
531,1487261810,cafe,-8.604982,41.1236097
532,1487261828,cafe,-8.6046195,41.1236678
533,4818483621,parking,-8.6039167,41.1233826
534,1487507558,cafe,-8.60421,41.123643
535,1487261838,cafe,-8.6035706,41.1235446
536,1487261842,cafe,-8.6034846,41.123595
537,2070045903,bank,-8.6066511,41.1259224
538,1487261814,restaurant,-8.6053965,41.1248277
539,2083933818,bank,-8.6055727,41.1252509
540,1487511046,cafe,-8.6055457,41.1254493
541,2083921183,restaurant,-8.6075334,41.1260492
542,2083944956,cafe,-8.6070183,41.1260943
543,2083865033,cafe,-8.6064211,41.1266167
544,2083838197,restaurant,-8.6064069,41.1261381
545,1487261841,pharmacy,-8.6059658,41.1259651
546,2085338431,telephone,-8.6059106,41.1260777
547,1487261821,restaurant,-8.6060436,41.1261893
548,2083865028,cafe,-8.6062447,41.1264419
549,1487261823,bank,-8.6058585,41.1263388
550,1487261819,cafe,-8.6058371,41.126549
551,2070046712,bank,-8.6058222,41.1266117
552,2092759455,bank,-8.6057913,41.1267532
553,1487261846,bank,-8.6054133,41.1269874
554,1487261837,cafe,-8.6054062,41.1270505
555,4818483625,cafe,-8.6033227,41.1249324
556,4310166890,shelter,-8.6030276,41.1254221
557,4310129012,shelter,-8.6030102,41.1254383
558,4146975489,cafe,-8.6044768,41.1259594
559,2339467429,hospital,-8.6101218,41.1286532
560,2083921177,cafe,-8.6086519,41.1284312
561,2083865025,cafe,-8.6080497,41.1285405
562,4628173620,clinic,-8.6086463,41.1291634
563,2080760973,parking_entrance,-8.6082561,41.1291564
564,4628145729,pharmacy,-8.6079652,41.129373
565,1670390553,parking,-8.6132273,41.131465
566,2083943041,clinic,-8.6075414,41.1277288
567,2083865043,cafe,-8.6075857,41.127993
568,2083865044,restaurant,-8.6074033,41.1278657
569,2083865036,bank,-8.6065208,41.1289577
570,1804497736,parking_entrance,-8.6067355,41.1297122
571,1487265213,cafe,-8.6061251,41.1288176
572,2087609241,taxi,-8.6063126,41.1291003
573,1487265215,cafe,-8.6057512,41.1290522
574,2118351175,bank,-8.6056825,41.1288175
575,1487265217,cafe,-8.605703,41.1293714
576,4813311942,school,-8.6047784,41.1299135
577,2339467437,cafe,-8.6037167,41.1295098
578,4183611243,school,-8.6031609,41.1299002
579,4813311681,bank,-8.6062776,41.1306498
580,2083944955,police,-8.6054973,41.1303629
581,4656043624,bank,-8.6071287,41.1318814
